symbol,date,state,state_key,pulse,slope5,weekly,close,ret_5d,ret_10d,ret_20d,ret_60d
IREN,2023-04-27,趋势退潮,trend_fade,80.325,-18.591,多头,4.23,-0.15602838838172184,-0.17730496373952154,-0.17494089981087713,0.5579196507973834
IREN,2023-05-15,趋势启动,trend_start,14.749,51.67,多头,3.96,0.020202000741265103,-0.06818181270848078,-0.09595962393443147,0.3888888755096198
IREN,2023-05-22,二次启动,second_start,34.206,19.457,多头,4.04,-0.08663364057855927,-0.15346531965676224,0.009900980750178201,0.15099013348371804
IREN,2023-06-12,趋势启动,trend_start,21.377,63.029,多头,3.74,0.10695183313606438,0.19786096461224445,0.8609625722993184,0.19786096461224445
IREN,2023-06-22,二次启动,second_start,78.339,126.071,多头,4.57,0.04157550330055826,0.4595185614334747,0.479212248349721,0.04157550330055826
IREN,2023-07-21,趋势退潮,trend_fade,79.92,-20.08,多头,6.76,-0.035502994057593495,-0.17751482921188977,-0.34763318075485294,-0.5103550546288895
IREN,2023-07-31,二次启动,second_start,78.479,9.002,多头,6.66,-0.1921921565011092,-0.22672669469075468,-0.3528528466176637,-0.47447446243410907
IREN,2023-08-30,趋势启动,trend_start,5.578,78.148,多头,5.32,-0.15789476042922157,-0.05827066405577419,-0.29135340990991276,-0.3345864948069118
IREN,2023-11-27,趋势启动,trend_start,32.505,117.63,过渡,3.8,0.41578952156605875,0.318421129407646,1.3131579137244715,0.6263157647072111
IREN,2023-11-28,二次启动,second_start,47.022,130.427,过渡,4.37,0.2723112330398185,0.17848975520249,1.1876431739067717,0.5812357044325343
IREN,2023-12-18,二次启动,second_start,100.0,10.038,多头,6.0,0.46499999364217115,0.08999999364217115,-0.27833334604899085,-0.23333334922790527
IREN,2023-12-20,趋势退潮,trend_fade,80.066,-13.79,多头,5.53,0.5443037319792423,0.11934897330410466,-0.22242314148413278,-0.1880651716514543
IREN,2024-02-09,趋势启动,trend_start,57.939,141.15,多头,5.94,0.14646462578759412,0.16329962640531503,-0.14478116586362955,-0.14646462578759412
IREN,2024-02-12,二次启动,second_start,62.668,154.521,多头,6.93,-0.00865800061555344,-0.02308800164147584,-0.2886002957491377,-0.25974022488962045
IREN,2024-03-25,趋势启动,trend_start,9.89,78.365,多头,5.58,0.0555555460605901,-0.10215048434008644,0.0,1.491039392218906
IREN,2024-04-01,二次启动,second_start,77.076,140.372,多头,6.47,-0.16383307220295018,-0.330757331666344,-0.2751158872786401,0.8964452636249958
IREN,2024-04-22,趋势启动,trend_start,37.729,80.801,过渡,5.51,-0.14882035165137963,-0.03811252802608123,0.1542649490606396,0.8566241592175647
IREN,2024-04-23,二次启动,second_start,38.807,86.722,过渡,5.58,-0.2222221842423604,-0.09139780627558725,0.32616490977523016,1.025089667605187
IREN,2024-05-06,趋势启动,trend_start,18.17,30.756,过渡,5.3,-0.08490571130336144,0.19999998200614555,0.6773584949796247,0.7528301184013613
IREN,2024-05-16,二次启动,second_start,53.957,37.222,多头,5.83,0.212693012724273,0.33619212071979354,1.267581550605755,0.2607204118041
IREN,2024-06-25,趋势退潮,trend_fade,83.704,-16.296,多头,12.99,0.10777525764991447,-0.006928418335156228,-0.21439568102258555,-0.4003079215464471
IREN,2024-07-05,二次启动,second_start,75.0,6.397,多头,15.03,-0.18097134808243887,-0.2481702999670624,-0.426480370012951,-0.43845643843435733
IREN,2024-09-24,趋势启动,trend_start,43.462,61.171,过渡,8.98,-0.1391981722586535,-0.10356340745089432,0.03340759532601867,0.35077959162346817
IREN,2024-09-25,二次启动,second_start,42.413,60.475,过渡,8.73,-0.10652914092401322,-0.13974792409232706,-0.005727289768876487,0.307560201650239
IREN,2024-10-15,二次启动,second_start,49.069,48.915,过渡,8.73,0.06300117062709165,0.20847660297039527,0.42038949240927637,0.19816730660073745
IREN,2024-10-30,二次启动,second_start,89.837,7.259,多头,10.32,0.06976746979846427,0.05426360815665099,0.20155038616418142,-0.03294575219400542
IREN,2024-11-13,趋势退潮,trend_fade,78.314,-9.861,多头,10.88,-0.07169115117341818,0.1397058353034275,0.23437501506551217,0.19577206728277408
IREN,2024-11-25,二次启动,second_start,52.655,15.552,多头,10.41,0.24207497547563706,0.28338134990448594,0.1344861280235874,-0.156580224623743
IREN,2024-12-16,趋势退潮,trend_fade,74.212,-21.509,多头,13.91,-0.19122932254431257,-0.2940330839290999,-0.1768511908793906,-0.4716031642516515
IREN,2025-01-06,趋势启动,trend_start,21.497,54.444,多头,11.77,-0.0679694273254825,-0.009345845885588289,-0.059473299550954706,-0.4868309492826781
IREN,2025-01-17,二次启动,second_start,31.843,69.331,多头,11.99,-0.15846535903253678,-0.109257672306045,0.08173482190310755,-0.5454545526853767
IREN,2025-01-22,趋势启动,trend_start,20.746,48.034,多头,11.66,-0.14408236081998327,-0.05060035680179176,0.06003428974490932,-0.5205831710342115
IREN,2025-02-07,趋势启动,trend_start,13.99,74.703,多头,12.47,0.04330392544423667,-0.1852446166921451,-0.4691259227104724,-0.47874900875613724
IREN,2025-02-19,二次启动,second_start,34.739,11.386,多头,13.0,-0.346923094529372,-0.37999996772179234,-0.4461538608257587,-0.40384615384615385
IREN,2025-05-08,趋势启动,trend_start,0.362,18.536,过渡,6.89,0.12481859944549867,0.3468795229026138,0.415094367044337,1.3875182992318629
IREN,2025-05-12,二次启动,second_start,55.142,108.616,过渡,7.51,0.13715042630891472,0.23035945266461177,0.39680418793809014,1.4727029465868746
IREN,2025-06-06,二次启动,second_start,92.848,6.529,过渡,9.75,0.008205120380108122,0.09333331768329334,0.7323076297075322,1.893333239433093
IREN,2025-06-17,趋势退潮,trend_fade,78.302,-21.698,多头,9.77,0.21494363658157845,0.6028658253509072,0.8474921587866686,2.475946519274372
IREN,2025-06-25,二次启动,second_start,100.0,21.698,多头,11.87,0.3192923334787814,0.4347094229852546,0.5282223727497564,2.2552653548596457
IREN,2025-07-24,趋势退潮,trend_fade,85.0,-15.0,多头,18.14,-0.1119073234619451,0.02370453801785466,0.0799338925979729,2.3472989671296736
IREN,2025-08-05,二次启动,second_start,67.161,20.065,多头,16.45,0.0838905225995874,0.13860174307307815,0.714893481830563,2.6729480466084095
